text,label
suka gelisah untuk tidak,1
Hati yang sangat gelisah,1
cemas,1
Breaking Fit Market Rona Rona cemas,1
Kehilangan kecemasan amin,1
orang -orang baaaiiiiiiik sangat suka bingung kadang -kadang pusing dengan gesak memikirkan kembali balasan yang bagus,1
Disselela sangat rindu baru -baru ini,1
Sangat khawatir,1
orang dewasa yasemalem pagi yang gelisah seperti terjadi,1
Orang -orang seperti saya takut tahu dengan cemas,1
"Terkadang cemas besok besok pikirkan untuk mengistirahatkan tip, lihat IJO",1
RL diam -diam gelisah,1
['grogi'],1
Keraguan Tuhan kadang -kadang dengan cemas muncul benar -benar jlass,1
Insomnia gelisah,1
Mengatur kecemasan pkp kah nama je je karang elerted royal,1
jantung sangat gelisah gatenangga asdmekendddd,1
Benar -benar menang seperti membuatnya gugup,1
Aduh seperti cemas,1
Aku panik aku gelisah,1
"Malam yang terlalu cemas cemas aktivitas saya mual, sakit perut terkadang berpikir banyak sakit kepala",1
Khawatir ah,1
Dilemabing berjudul Dogs Tomorrow,1
"cinta benar -benar maaf akun jalan sesuai dengan harapan tahu bahwa itu menyedihkan menjadi gugup, penyerahan paniccin tahu bahwa saya benar -benar berusaha untuk berpura -pura sulit tapi maaf cinta gagal, ya cinta positif",1
OverthinkesepianCasBadMoodSEDEDEHKEGEG hal yang membuat Anda baik,1
['Gelisah'],1
Menemukan prospek pekerjaan anggur membuat kegelisahan,1
"Sangat sulit untuk menjadi sangat bodoh, sangat mengganggu, berpikir, saya pikir itu benar -benar pemikiran, memikirkan yang utama membuat otak berhenti berpikir, membuat argghh yang gugup",1
"Sialdaritadi tenang, saya sangat gugup",1
"Tonton YouTube, jadi gugup",1
pekerjaan hati deg deg,1
hati orang untuk orang yang salah melupakan salah,1
"Organisasi kampus lelah, bukan?",1
gelisah membuat obrolan,1
RL Guys harus panik pusing yang gelisah terkadang menang seperti reaksi,1
"Sangat gugup, saya pikir tenang",1
Seperti kesulitan tidur orang yang cemas untuk saat bangunkan tips untuk tidur dengan gelisah,1
seperti anjing yang gelisah,1
"Ngomong -ngomong aku pusing ketika aku bangun dengan kecemasan tambahan, uang keluar dari biaya sekolah",1
Saya gelisah,1
Buut Khawatir WA,1
Sore yang gelisah bodoh,1
tubuh gelisah acak atau ketahu arah,1
khawatir,1
Fase mana yang cemas tentang penyerahan pemikiran fositif pemikiran Tuhan sementara untuk hasil yang baik,1
['grogi'],1
Saya gelisah,1
Hati yang menyedihkan untuk kegelisahan Allah yang tertekan,1
Minggu yang gelisah,1
bangun dengan gelisah mengapa,1
tidak aman kecemasan dengan ragu -ragu,1
"Ya, inti yang saya pikir adalah bagian dari pemisahan seperti hati saya berpikir otak saya bepergian dengan gembira saya pikir detik",1
Hem gelisah,1
Gelisah,1
"Efek obat depres menghilang, fase depres tampak sangat lelah",1
cara fase adalah hantu yang cemas,1
Sunday Alias ​​Harapanhap sangat khawatir,1
H2 Asa Karauan benar -benar kesal seperti campuran yang tenang,1
cemas pertama dalam puasa,1
Bimbanggelisahsihihih dicampur dengan kepala sekolah,1
sangat khawatir oh astaga,1
IH gelisah saya,1
Huh dengan gelisah,1
Tugas keluhan tugas Anmemas terkejut,1
Syukurlah Tuhan khawatir tentang memikirkan D4RKBOT,1
menjadi posisi gelisah untuk istirahat,1
"Kemarin tidur jam 7 di jam 8 jam 8, tidur di tidur di",1
malam terkadang menyukai hati yang kosong dengan gelisah mengetahui,1
"3 minggu, jantung -yang menakutkan, keren, otak tidak diabaikan, objeknya tidak",1
"Ya, saya pikir hubungan yang bahagia. Saya takut takut kecemasan",1
"Rasa gugup, khawatir keributan laptop dipinjam dengan cepat",1
Unggah gambar akun yang sangat gelisah seperti trauma ke gambar acak acak acak fine2 ofensif,1
Memilih izin gitar untuk mempercayai semua keluhan kesedihan yang gelisah,1
Saya sangat mengkhawatirkan saya,1
['gelisah'],1
ya dasar Anda sendiri adalah niat tingkat kecemasan,1
gelisah kamu damai,1
Kecemasan yang dipaksakan,1
Kecemasan Karma Haduuuhzzzzzz,1
Betulkah,1
terkadang khawatir departemen setidaknya adalah menambahkan amal,1
Gelisah marah marah,1
"Ya Tuhan, sangat sulit bagi orang -orang yang takut mereka khawatir karena takut",1
Malemmalem gelisah,1
oh kamu cemas hari Senin,1
Saya sangat benci saya dengan cemas begadang lagi,1
Sumpah guru saya penuh dengan kejutan,1
Khawatir tentang Sakkit yang sangat panas,1
Cemas untuk bulan rumah,1
Saya sangat gugup,1
Sungguh sulit mengendalikan tidur di akhir karena takut merasa pusing dengan cemas,1
Tips untuk tidur nyenyak yang bisa bersantai,1
"Virus Gelisah Jantung Makan Malam Mengambil Sayuran Hati Pasien Zikrullah Tuhan Bersedia, Virusvirus Jantung adalah karena Hizboel",1
Pokoknya gelisah,1
Keluar dari pemikiran membuat cemas,1
['gelisah'],1
Kekhawatiran yang tulus,1
"Oh ya, mual yang dingin, mulut asam jaman yang gelisah sangat bagus",1
Saya adalah badan musyawarah desa saya yang saya khawatir,1
Otak sangat berpikir penuh itu membuat stres seperti ledakan yang gelisah menyedihkan dari campuran,1
senang,1
['khawatir'],1
"kuliah, saya khawatir tugas bertahan secara offline",1
"Benar -benar gelisah, Tuhan",1
Mulut hati yang gelisah berbicara,1
Rasa orang bersyukur cemas,1
dadaku khawatir tentang kecemasan cemas,1
"Setelah mendengar tidur itu tenang, saya gugup",1
Tidur Khawatir Seperti Tidur,1
Dips sibuk mendengarkan Catatan dalam Kesadaran,1
ya saya suka menjadi gelisah huftt,1
Sialh Rain jatuh dengan cepat dengan cemas,1
Syukurlah untuk dikhawatirkan Tuhan,1
tempat tidur dari tangan gera amp amp mengotori amplless amp,1
Anda dengan gugup,1
Orang berharap itu benar -benar baik untuk hidup dengan gelisah,1
hem tidor yang gelisah,1
"Ya Tuhan, tidur sangat khawatir",1
['khawatir'],1
Pekerjaan gelisah yang gelisah khawatir,1
Jantung yang gelisah sulit tidur,1
Berita Gelisah Hari Berita,1
Saya bersemangat,1
Malam -malam aku gugup untuk memenangkan penyakit yang sangat mental,1
Saya sangat gelisah,1
Bobogel mengatakan dia sedang tidur pelukan,1
Aku bersumpah anjing sangat suka basis cemas,1
"Sayang sekali khawatir bahwa saya bisa menjadi aneh, secara fisik minum obat, dokter saya khawatir tentang minum obat yang cemas di pagi hari tubuh saya sakit",1
Tersesat. Saya ingin menjadi normal,1
Malam saya sangat gelisah huhu gerangaann,1
takut kecemasan tahu bercampur aduk,1
Waltdisney yang gelisah,1
Anda harus menjadi balasan Koe khawatir koe ra harga koe digawe koe telkeke,1
['gelisah'],1
sangat suka kepanikan yang cemas,1
Gundah gelisah ha,1
Perasaan trauma malas dari momen kecemasan yang lebih,1
Saya mengerti nada dering ponsel WA ponsel itu cemas,1
"Takut pada ibu, tubuh segera berkeringat dengan cemas hati sangat ketat",1
Aku bersumpah saat -saat bahagia eh langsung sedih karena takut dicampur dengan cemas,1
Acara Minggu Khawatir,1
"Ya Tuhan, tenang gelisah, semoga perasaan buruk Tuhan",1
Ya Tuhan,1
ya kegelisahan,1
"Ya Tuhan, hati yang gelisah",1
Rnmengloyo memainkan lethargic lunglai gelisah kesal,1
Golden cemas,1
3 Bawanya gelisah,1
"Krno gelisah gagal merusak struktur ktek Guno Guno Nyobombi Klrgo Kuliah, saya dapat membayar untuk orang tua.",1
['Gelisah'],1
Etika menang sangat cemas,1
Kepala gila penuh dengan kepala penuh dengan gelisah membawa Turu wkwk,1
"Hanya pernah kecewa, teman -teman saya khawatir bahwa saya berbicara, saya merasa untuk saya gadis -gadis saya pantas mendapatkan yang lebih baik saat itu",1
gelisah segala usia,1
Saya sangat ingin repot -repot tidur berjam -jam,1
"Tuhan itu sulit, ya,",1
Stres karena berpikir tidur tidur yang berlebihan untuk menang dengan gelisah,1
"Tahukah Anda, ini hari yang sangat cemas",1
Hari 3 FZR gelisah,1
"Aneh untuk memasuki tahap komunikasi orang lain, malas untuk khawatir",1
di fajar Keneh gelisah,1
aku sangat gugup,1
Kecemasan Amerika Serikat Anda Beruntung Kemarin Anda Menerima,1
Tidur gelisah seperti,1
Aku bersumpah di pagi hari gugup,1
Khawatir tentang pola,1
ngemil malas untuk berpikir,1
Saya khawatir Anda tahu,1
dengan bukti pemikiran yang cemas,1
sangat gelisah kemarin berpikir sejenak kelas 12 siap untuk sedikit khawatir,1
['gelisah'],1
Dia menyenangkan orang -orang yang positif sangat antusias tentang berpikir terlebih dahulu tidur jadi saya pikir membuka garis bahwa itu dilupakan,1
Betulkah,1
khawatir dengan gelisah,1
Bulan yang sangat bodoh itu cemas,1
aku gugup,1
Duduk dengan gelisah dengan gelisah di sini karena pengunduran diri,1
Tolong cemas,1
menghubungkan beracun seperti ketakutan cemas,1
"Pagi Bawalah tenang dengan gelisah apa yang salah USADA Inj ya, Allah",1
Bertemu hari Minggu Lontang,1
Tingkat Tuhan yang gelisah,1
Hati malam yang gelisah,1
"Sejujurnya, perasaan hujan hujan dengan cemas seperti tenun tali saya pecah",1
"membuat data sangat gugup terkirim, sudah selesai, data, data selesai",1
senang,1
"Happy Mentari Saga Pagi Tanda -Tanda Bahagia Muncul Sun, Puncak adalah Tanda Sedih Bahagia",1
3G gila,1
perasaan sangat campur aduk seperti kesedihan seperti kemenangan cemas,1
"Aduh, aku takut ingin menang atau huhu",1
berharap gelisah,1
orang dewasa gelisah ya sialan,1
hanya kematian dari keketatan suaminya dengan sangat gugup menghilang arah Tuhan itu kuat,1
Aku gugup seperti linglung,1
"Allah dengan sedihnya penyesalan menghilang, benar -benar mengganggu kemenangan keluarga berkumpul untuk memenangkan kemenangan tidur pertama Capeee",1
Tidur kesal,1
cemas seperti pendem,1
"Tahap Dingin Apakah Cemas Membuka Tips Kerja Kosong Tips AMP Trik, kan?",1
Berpikir tanpa harapan khawatir tentang kekhawatiran tentang pikiran tenang yang saya alami kesal,1
Bingung bingung yang bingung untuk khawatir,1
Kecemasan Akun Mual PAS Pemberitahuan,1
Bawalah waktu ketegangan yang cemas mendengar jumlah angka dering.,1
tahu dengan cemas takut gagal,1
Sayangnya saya bersumpah kadang -kadang cemas fisik seperti sakit perut suka teman seperti saya suka kemarin jengkel membuatnya seperti manusia yang sangat lemah seperti membuat jawaban asli,1
Waktu bersantai untuk membeli Taemin dengan gelisah,1
Tarian itu gelisah,1
Cerita yang sangat gelisah,1
Gelisah gelisah,1
Anda tahu sedih,1
orang gelisah sayang sakit,1
Khawatir saya pikir orang tua senang bisa bangga bebas,1
Jadi muntah ada di dalam tubuh seperti dengan cemas diam -diam datang dalam dingin,1
oke tidur ketakutan akan kegelisahan saya seorang allah yang aneh,1
cemas rusak,1
Sangat khawatir,1
"Aduh, saya benar -benar tahu",1
benar -benar tidur dengan gelisah,1
Dunia IS dalam rasa sakit yang kusut di mana pikiran itu khawatir tentang perbatasan,1
Lupa tidur nyenyak apa yang membuat gugup,1
20202021 Kesulitan di mana Depresi Air Kerja Aneware,1
pertama,1
"Ya, saya orang dewasa, tentang cerita saya",1
Sunday Feel benar -benar terasa badmoodgelaa tetes air,1
"Ya Tuhan, saya sangat khawatir",1
Saat ucapan terima kasih lhomerasa hidup diberkati sekarang,1
Ketahui gelisah,1
Bahaya berpikir dengan cemas,1
Ah saya tahu saya jahat,1
Stres Nafsu makan yang cemas ah toh untuk makan,1
"Fase ini lebih merupakan cantok hadooohh, terutama ii",1
Tahu sayang sekali menang untuk mengetahui sayang sekali atau ajah takut dengan sayang sekali lelucon yang lelah dengan jubah yang benar -benar lelah,1
tangan,1
['gelisah'],1
salah,1
['khawatir'],1
Malam itu baik takut mengkhawatirkan hfftt,1
"Pemikiran mental yang salah, saya lelah cemas",1
Sulit tidur malam tidur bayangan adegan darah shay segera panik dengan cemas takut dicampur,1
Lebih khawatir tentang minum obat jantung yang lezat,1
"Lupa tidur, pikirkan apa yang membuatnya gugup",1
['grogi'],1
Ketahui gelisah,1
"Anjing yang sangat gelisah tidur, bercinta",1
Aduh hati yang gelisah,1
Tidur sangat gelisah terkejut,1
"Demotivasi sangat produktif, tidak ada hati yang merasa bersalah sangat gelisah bagaimana menanganinya",1
sangat gelisah setelah bangun dengan sulit,1
"Saya mencopot instalasi seorang teman dari banyak hati seperti cemas, ya, saya takut",1
Gundah adalah,1
Saya gelisah kemarin,1
"Seperti mentalitas hit, ini sangat mudah istirahat",1
Buang pikiran saya dengan cemas seperti posisi yang muak tersesat.,1
Het benar -benar gelisah tahu wkwk,1
Khawatir Khawatir Tentang Gelisah Tentang Kesulitan Otak Yang Terbanyak Dari Sadar Mengetahui yang Benar -benar Mencintai 03052021,1
Khawatir dengan cemas takut akan rasa malu huhu paket lengkap,1
Ah gelisah aku,1
aku gugup,1
['PENGALAMAN'],1
Deg dengan kecemasan,1
['cemas'],1
Hari yang sudah aktif membawa ketenangan yang gelisah nyaman,1
Bangun,1
banyak kecemasan karena kasus stres stres metabolisme dan pada 3 amiii wkwk,1
Pokoknya Jamjam Gin menganggap kekacauan berpikir cemas terkejut,1
Anda tahu merasa takut untuk khawatir,1
jam gin benar -benar melek huruf,1
Kaki kanan saya sakit sakit,1
"Kemarilah gelisah, Allah",1
Ini gelisah,1
Ki sangat gugup berpikir jika Anda berbicara tentang solusi untuk mama,1
Deh yang cemas dari pangkalan,1
salah,1
"hati itu lezat,",1
Panik yang gelisah,1
Saya menunggu dengan gelisah,1
kesal di malam hari tidur yang gelisah,1
"Allah, khawatir tentang ya",1
Harap Khawatir Kesepian,1
"rumah hahahihihi nongkrong saat rumah itu pekerjaan yang tenang, berpikir overtyingking menang cemas",1
['khawatir'],1
hati yang gelisah,1
"Saya gelisah, pikir kami aneh",1
"Aku sakit, aku sangat gelisah, malam utama aku tidur aku bangun, aku bangun dengan gelisah",1
['grogi'],1
['grogi'],1
Tidur sangat,1
gelisah,1
8 menit khawatir,1
rindu tempat untuk khawatir,1
Ketahui Layanan Pelanggan sangat ramai dengan Gigil Degdeg dan kegelisahan dingin,1
sangat gelisah,1
['grogi'],1
"Anda tahu hari Senin, bawa dengan gugup seperti follow wajib -up membuatnya baik hilang",1
Besok sangat gelisah,1
Saya gelisah untuk petani petani sendiri,1
Tidur dengan gugup,1
['grogi'],1
Muda Mudah Gelisah Sering kali malas Buruh Kinyakkoyacyak Batas waktu,1
"Allah, Takut Menjadi Sibuk Panik, Dia Suka Sangat Takut pada Kegiatan Tuhan, Mental itu Lemah",1
Yu dengan gugup khawatir bahwa KD mengapa seperti dipaku oleh bangku,1
Saya gelisah,1
"Persetan dengan kecemasan, aku berbeda, bagus untuk khawatir",1
Tanyarlaku diterima untuk mendapatkan skizofrenia minum obat penyiksaan paranoid karena tidur takut kehilangan orang suka kali narkoba menjadi trauma panik,1
"ya cemas hatiku ilangila, meskipun kamu minum",1
mengganggu efek PMS Times cemas,1
Rl tahu kesehatan mental jika motivasi apa tanggung jawab motivasi teman orang tua suka khawatir tentang pencarian panik untuk bantuan profesional malas,1
"Anda tahu covid, menyerang, bergerak menjadi gugup",1
BREEST ORANG -ORANG PERUSAHAAN MENGAMBIL Khawatir sehingga mereka biasa berbicara dengan takut komunikasi yang salah tahan terhadap kehidupan,1
Ya gelisah,1
Night Nightmare Ah benar -benar kesal kosong,1
Benar -benar teman sangat sopan palsu seperti orang -orang yang cemas melihat orang -orang,1
Buruk pikiranku cemas tentang rasa sakit Tuhan,1
aku,1
['gelisah'],1
Amp gelisah gelisah,1
Saya anjing yang gelisah,1
Gelisah gelisah,1
askrl menghubungkan ketakutan cemas beracun,1
['gelisah'],1
Hem gelisah,1
Tidur aku bersumpah aku ingin terlalu banyak berpikir untuk membuatmu gugup,1
Terima kasih telah mengerjakan tugas dengan cemas,1
Berita Gelisah Hari Berita,1
sangat khawatir bahwa kami merasa sulit,1
Pasuk khawatir sebanyak mungkin,1
Gelisah tahu sangat bagus,1
Khawatir tentang gelisah Anda tahu apa,1
halang gelisah,1
Tolong ingin bersumpah,1
Sahur Kondisi Kecemasan Benar -benar Tingkat Asiik,1
tenang untuk datang dengan hati yang gelisah,1
BD gelisah,1
Otak di malam hari menyukai akhir gugup,1
Sangat gelisah,1
tidur keras tentang hati yang kacau gelisah,1
"semua -wrong mundur, sayang, ragu -ragu tetap gelisah",1
Nlandin,1
Coy Meansx,1
istirahat gelisah seperti aneh,1
"takut kecemasan, saya berharap keluarga yang dilindungi",1
Perasaan kecemasan tahu,1
Udaa 2 hari tidur sangat terdengar seperti cemas,1
benar -benar khawatir menang,1
malam yang gelisah tahu aneh,1
Bingung sangat bagus untuk tidur dengan kegelisahan,1
"Terkadang dibutuhkan oleh jiwa untuk melupakan ketika gugup, jadi anjing sedih. Asdfghjklzxcvbnm",1
['khawatir'],1
Terkadang berpikir membuat ketakutan cemas menutup matanya untuk tidur,1
Bangun dengan gugup TREE,1
Saya berharap semoga awalnya,1
Resave,1
Sali Grevemaarah Halhal Latihan Benar,1
"seorang pria yang sakit, seorang gadis yang sakit segera merasa tenang",1
Orang -orang khawatir bahwa orang -orang yang tulus khawatir,1
Jaya online jam 9 pagi tidur gelisah adalah saya,1
Tidorrrrbisa membawa,1
Ngangjat,1
"agitasi yang gelisah, mohon maaf bagus",1
Pagi yang sangat gelisah,1
membuatmu gugup,1
Antuk gelisah saat tidur,1
Saya suasana hati seperti detak sangat sangat gugup,1
Ra gugup blok,1
"Luka rapuh patah menjadi gelisah sayang, lihat tinggal, ya?",1
"Saran lagu membuat Anda tenang mengetahui, gusargelisah, terima kasih",1
Teroooss yang gelisah,1
Kecemburuan hati kegagalan yang sangat kecewa,1
Biasanya saya pikir sekolah dasar khawatir,1
"Sensitivitas kemarin kemarin sangat parah, goncangan frustrasi di hari kejutan saya orang -orang eksplosif dalam mood Turuntpi sangat berterima kasih",1
Malam oCeh uang saya bingung tentang mengatakan uang khawatir oceh uang,1
Sangat gelisah,1
Ya Tuhan itu gelisah,1
Mulut hati yang gelisah berbicara,1
"Tunggu ketidakpastian, harap khawatir",1
orang yang khawatir yang tulus,1
"Baca au, rl minat atmosfer ya, suasana hati saya turun dengan gelisah, baca au, topik penyakit mental adalah hari dan ketakutan saya",1
"Kisah ini akhir -akhir ini gelisah, sulit tidur, mencari google, gejala ringan mengatakan teman mama saya adalah seorang psikolog, mudah bernafas depresi",1
Mual pertama yang cemas seperti seseorang,1
"o Saya pergi ke cemas di depan Yesus, hati tenang, menyanyikan lagu saya besok untuk Nangisso.",1
Kontrol cemas yang mudah didengar,1
Pandemi gauda hari laptop kegelisahan ky sangat berat kehidupan,1
Orang gelisah takut menyentuh jari tangan,1
Ketahui akun berpikir mbo seng berpikir gelisah,1
Harapan membuat gelisah,1
Biarkan itu gugup,1
Setelah pengakuan saya sangat gugup,1
['gelisah'],1
Waktu berpengalaman ingin tidur dengan sangat nyenyak,1
minggu gelisah dalam tidur,1
['gelisah'],1
Kecemasan Semua ketakutan akan perang yang takut pada krisis ekonomi yang takut pada polusi udara wabah air nyeri,1
Tuhan gelisah,1
Harapan cemas muncul,1
Bajingan yang sangat gelisah,1
Harihari penuh dengan kegelisahan ketika Anda tahu semoga diperlukan keinginan Wish5 5 21,1
1 jam bangun 1 jam bangun ngde masih gelisah kle cak setelah memoles dwg,1
"All -es Dadak Happy Dadak sangat khawatir bahwa dia santai, semangat Dadak lesu, seperti dada, haha",1
"Maaf, maaf atas semangat kecemasan, anak -anak",1
"Saya suka khawatir, saya suka wehhh",1
Kembali hati online dengan cemas menunggu berita dari,1
Para gelisah gelisah,1
Gelisah tahu tenang,1
Sesuatu yang tidak bisa saya khawatirkan tentang Cape,1
Anjir cemas,1
kamu tahu,1
"Mohon Tumbuh, semoga kadang -kadang saya khawatir tentang kekhawatiran tentang kekhawatiran tentang harapan saya mengganggu Anda",1
